ACCOUNTID,RENEW,INTERCEPT,PLAYOFF,TENURE,OPENSNINETY,NOTES,TICKETSPEND,LIFETIMEMERCHSPEND,MISSEDALL,TENDUMMY,DISTANCE,PAWP,EMAILCATEGORIES,CATEGORYDUMMY,MISSEDREG,LOGINS,CLICKS90,PAWP,RAND
200345,1,1,1,9,0,0,2700,0,0,1,16,1,5,1,0,0,0,1,0.754663533
190214,1,1,1,9,0,0,5400,0,0,1,8,0,1,0,0,0,2,0,0.754720991
225315,1,1,1,9,3,0,2700,0,1,1,17,0,3,1,0,0,6,0,0.754730636
322754,1,1,1,7,7,0,2600,469.25,1,1,36,1,9,1,0,49,12,1,0.754827063
178455,1,1,1,9,0,0,2700,39.99,0,1,28,0,5,1,0,0,0,0,0.754839817
140901,1,1,1,9,1,0,2340,0,1,1,84,1,1,0,1,0,1,1,0.754987727
215327,1,1,1,9,1,2,2700,0,2,1,374,0,2,1,0,0,2,0,0.755058531
290171,1,1,1,9,2,1,3900,0,1,1,2,1,3,1,0,0,7,1,0.755154009
165255,1,1,0,9,1,0,5400,0,0,1,82,0,1,0,0,0,0,0,0.755171471
156059,1,1,1,9,0,0,5850,0,2,1,12,0,2,1,0,0,0,0,0.755230309
251209,1,1,1,9,41,0,2700,0,0,1,80,1,5,1,0,0,2,1,0.755253249
247821,1,1,1,9,1,0,4680,0,2,1,7,1,5,1,0,5,6,1,0.755343735
406607,1,1,0,4,3,0,1300,76.45,0,1,43,0,4,1,0,0,6,0,0.755455469
161339,1,1,1,9,3,0,2340,37.43,1,1,8,1,3,1,0,0,6,1,0.755470559
4519322,1,1,1,4,2,0,1780,0,3,1,30,0,4,1,1,0,2,0,0.755523717
195483,0,1,1,9,0,0,5400,0,0,1,45,0,14,1,0,0,0,0,0.755555893
294747,1,1,1,9,0,0,3380,0,0,1,46,0,2,1,0,0,0,0,0.755573571
379921,1,1,1,9,0,0,5400,0,0,1,31,0,4,1,0,0,1,0,0.755647126
137414,1,1,1,9,6,0,6760,0,1,1,76,0,2,1,0,0,6,0,0.755650252
315362,1,1,1,3,3,0,3560,0,1,1,50,1,1,0,0,0,5,1,0.755664766
294318,1,1,1,9,0,1,15600,0,0,1,569,0,2,1,0,0,0,0,0.755681838
260141,1,1,1,9,11,0,4680,0,0,1,19,0,4,1,0,0,5,0,0.755732498
409830,1,1,1,5,5,0,2340,0,1,1,39,0,4,1,0,8,3,0,0.755752131
388765,1,1,1,3,1,0,1780,0,2,1,5,0,1,0,1,0,1,0,0.75576014
223610,1,1,1,9,2,0,6760,0,0,1,40,0,1,0,0,0,2,0,0.755835193
126238,1,1,1,9,0,0,2340,0,1,1,35,1,1,0,0,0,0,1,0.755905965
386422,1,1,1,3,3,0,1300,0,1,1,7,0,4,1,0,0,1,0,0.755948677
243355,1,1,1,9,0,0,6750,0,0,1,30,0,6,1,0,0,1,0,0.755961382
1442525,1,1,1,1,2,0,3560,0,0,0,43,1,3,1,0,12,2,1,0.75599819
108231,1,1,1,9,3,0,6760,0,0,1,49,1,5,1,0,0,3,1,0.756136882
120188,1,1,1,9,11,0,2670,885,0,1,1,0,3,1,0,0,10,0,0.756153723
252672,1,1,1,9,1,0,2700,52.9,0,1,29,0,2,1,0,1,3,0,0.756172726
4224360,1,1,1,5,3,0,2700,0,0,1,17,0,4,1,0,0,8,0,0.756206455
396168,1,1,1,9,0,0,2600,0,0,1,21,0,1,0,0,10,2,0,0.756278767
174781,1,1,1,9,0,1,1780,0,0,1,24,0,3,1,0,0,0,0,0.756314254
420753,1,1,1,5,0,0,1300,0,1,1,11,0,1,0,1,0,2,0,0.756346278
6568121,1,1,1,1,0,0,4680,0,0,0,19,0,1,0,0,0,0,0,0.756394644
432391,1,1,1,5,7,0,5400,49.85,0,1,65,1,3,1,0,0,9,1,0.756433578
287388,1,1,1,9,11,0,32630,0,0,1,149,0,3,1,0,0,6,0,0.756450646
415847,1,1,1,4,1,0,2600,0,1,1,27,0,2,1,1,52,2,0,0.756494539
4220715,1,1,1,5,0,0,27300,0,0,1,27,0,5,1,0,0,1,0,0.756495249
236876,1,1,0,9,0,0,5400,0,0,1,41,0,1,0,0,0,0,0,0.756535695
5710582,1,1,1,2,2,1,7800,0,1,0,50,0,1,0,0,0,2,0,0.756710194
298762,1,1,1,9,2,0,10140,0,0,1,37,0,2,1,0,0,2,0,0.756719822
154035,1,1,1,9,8,0,5850,0,0,1,6,0,10,1,0,0,2,0,0.756805246
415737,1,1,1,6,3,0,1300,0,2,1,16,0,6,1,1,0,5,0,0.756826939
240242,1,1,1,9,0,0,3510,0,1,1,46,0,1,0,1,0,0,0,0.75704033
105569,1,1,1,9,0,0,11700,0,0,1,25,0,3,1,0,12,2,0,0.757043556
269271,1,1,1,9,5,1,3380,200.44,0,1,2273,1,4,1,0,0,6,1,0.757100672
272824,1,1,1,9,0,0,3560,11.69,1,1,37,1,6,1,0,0,2,1,0.757183227
4572651,1,1,1,4,2,0,3380,0,1,1,7,0,2,1,0,0,8,0,0.757236798
422733,1,1,1,5,2,0,3560,0,1,1,6,1,2,1,0,26,2,1,0.757339782
358856,1,1,0,9,1,0,1980,0,1,1,78,0,1,0,0,0,1,0,0.757356413
238427,1,1,1,8,2,0,3380,0,2,1,62,0,1,0,0,1,3,0,0.757405233
238053,1,1,1,9,0,0,4050,0,0,1,47,0,1,0,0,0,1,0,0.757417963
203271,0,1,1,9,3,1,2970,0,2,1,119,0,2,1,0,0,2,0,0.757527229
111377,1,1,1,9,2,0,2700,0,1,1,15,0,5,1,1,0,6,0,0.757605706
193041,1,1,1,9,0,0,6760,0,1,1,18,0,2,1,1,0,0,0,0.757708911
153848,1,1,1,9,8,0,2700,0,0,1,27,1,5,1,0,0,11,1,0.757850134
3869461,1,1,1,6,0,0,8100,0,1,1,1,0,3,1,0,0,0,0,0.757864466
4211060,1,1,1,5,1,0,3380,0,0,1,62,0,4,1,0,0,0,0,0.75786602
406497,1,1,1,3,1,0,2600,0,2,1,16,1,1,0,0,0,0,1,0.757874903
115656,1,1,1,9,0,0,4680,0,0,1,56,0,2,1,0,0,0,0,0.757953825
176200,1,1,1,9,2,0,2340,0,1,1,99,0,3,1,1,0,0,0,0.757980267
273792,1,1,1,9,15,0,3380,0,0,1,34,1,10,1,0,0,20,1,0.758016421
371253,1,1,1,6,12,0,1300,825.6,0,1,63,0,3,1,0,0,36,0,0.758023412
278687,1,1,1,9,2,0,2700,0,0,1,12,0,7,1,0,0,9,0,0.758033214
392164,1,1,1,9,0,0,5400,0,0,1,68,1,2,1,0,0,0,1,0.758064297
4212761,1,1,1,5,10,0,7800,15.37,0,1,0,0,5,1,0,0,10,0,0.758092565
3972813,1,1,1,5,3,0,3380,0,1,1,35,0,4,1,0,0,3,0,0.75809604
200620,1,1,1,9,5,0,2340,0,0,1,13,0,2,1,0,0,8,0,0.758184281
132475,1,1,1,9,7,0,7920,0,0,1,35,0,7,1,0,0,5,0,0.758192587
401525,1,1,1,3,5,0,1780,117.55,0,1,29,1,5,1,0,0,16,1,0.75819907
184340,1,1,1,8,9,0,2700,0,0,1,20,1,5,1,0,0,8,1,0.758206591
394573,1,1,0,9,4,0,1780,189,0,1,12,0,7,1,0,0,6,0,0.758227101
4027615,1,1,1,5,0,0,3510,0,1,1,28,0,1,0,0,99,1,0,0.758271684
163242,1,1,1,9,0,0,3900,0,1,1,49,0,2,1,0,0,0,0,0.758355841
123103,1,1,1,9,1,1,6760,0,0,1,16,0,1,0,0,0,1,0,0.758367432
344006,1,1,1,8,1,0,1780,0,1,1,81,1,1,0,0,0,0,1,0.75836965
203986,1,1,1,9,2,0,1980,0,0,1,7,0,3,1,0,0,6,0,0.758425686
165266,1,1,0,9,0,0,5400,0,1,1,55,0,1,0,0,0,0,0,0.758537839
171184,1,1,1,9,5,0,2340,0,0,1,69,1,5,1,0,0,2,1,0.758747834
440927,1,1,1,9,3,0,4680,0,1,1,16,1,3,1,0,0,3,1,0.758840019
122234,1,1,1,9,3,0,3960,0,0,1,82,0,3,1,0,0,4,0,0.7588576
4572842,1,1,1,4,1,0,2670,0,0,1,14,0,1,0,0,207,1,0,0.758897799
582536,1,1,1,8,1,0,3380,76.49,0,1,21,0,3,1,0,4,0,0,0.759032784
197342,1,1,1,9,1,0,2700,0,0,1,102,0,1,0,0,0,2,0,0.759169635
189169,1,1,1,9,2,0,2700,0,2,1,14,0,4,1,1,0,2,0,0.759224312
163792,1,1,1,9,0,0,5400,0,0,1,37,0,1,0,0,99,0,0,0.759279885
381043,1,1,1,5,2,0,1780,0,0,1,39,0,4,1,0,22,1,0,0.759295417
442016,1,1,0,4,5,0,6760,76.45,0,1,16,0,5,1,0,0,4,0,0.759474828
129472,1,1,1,9,11,0,5400,0,1,1,42,1,7,1,0,0,8,1,0.759504715
183548,1,1,1,9,0,2,9360,0,0,1,43,0,2,1,0,0,0,0,0.759530365
279292,1,1,1,9,3,0,1300,0,0,1,53,0,1,0,0,0,4,0,0.759584974
242200,1,1,1,9,1,1,2700,0,0,1,15,1,8,1,0,4,0,1,0.759611883
4047126,1,1,1,5,4,0,6760,0,2,1,36,1,3,1,1,0,1,1,0.759623255
261956,1,1,1,9,1,0,15210,0,0,1,39,1,4,1,0,0,4,1,0.759775617
130121,1,1,1,9,4,0,6760,0,0,1,51,1,5,1,0,0,2,1,0.759825407
264926,1,1,1,9,0,1,2340,0,0,1,9,0,2,1,0,0,2,0,0.760110491
165288,1,1,1,9,2,0,6760,0,0,1,19,0,3,1,0,0,1,0,0.760119272
4649970,1,1,0,4,0,0,1780,0,0,1,32,0,3,1,0,16,0,0,0.760120349
145147,1,1,1,9,1,0,4050,0,0,1,99,0,4,1,0,0,2,0,0.760127603
137403,1,1,1,9,3,0,3380,0,0,1,16,1,3,1,0,0,1,1,0.760170088
126172,1,1,1,9,1,0,2700,0,0,1,793,0,2,1,0,0,4,0,0.760232633
291656,1,1,1,9,8,0,6760,0,1,1,35,1,4,1,0,0,0,1,0.760306928
226217,1,1,1,9,1,0,3380,0,0,1,9,1,6,1,0,0,2,1,0.760315218
255455,1,1,1,9,6,0,5400,0,2,1,13,1,4,1,0,0,0,1,0.760318111
4044669,1,1,1,5,1,0,7800,0,1,1,8,0,5,1,1,0,3,0,0.760365271
5156653,1,1,1,3,7,0,7800,0,0,1,59,0,5,1,0,0,14,0,0.760734552
229748,1,1,1,9,2,0,1980,0,0,1,32,0,3,1,0,0,4,0,0.760921131
255521,1,1,0,9,2,0,3380,0,1,1,7,0,2,1,0,2,0,0,0.760930603
229583,1,1,1,9,11,0,2340,0,2,1,18,1,4,1,1,0,10,1,0.760958474
376698,1,1,1,9,13,0,4680,0,0,1,7,1,8,1,0,3,5,1,0.761181771
229132,1,1,1,9,2,0,2700,0,0,1,24,1,2,1,0,0,0,1,0.761284723
221245,1,1,1,9,2,0,2700,0,0,1,44,1,3,1,0,0,0,1,0.761333342
158765,1,1,1,9,0,0,1170,0,0,1,33,0,1,0,0,0,0,0,0.761339997
164012,1,1,1,9,0,0,2700,0,0,1,5,0,2,1,0,0,0,0,0.761379302
337934,1,1,1,7,2,1,2600,71.45,2,1,61,0,2,1,0,4,0,0,0.761419955
4208926,1,1,1,5,5,0,3510,0,0,1,22,1,3,1,0,0,0,1,0.761432143
362310,1,1,1,4,0,0,1780,0,0,1,95,0,1,0,0,0,0,0,0.761532031
223533,1,1,1,9,0,0,3900,0,1,1,4,1,4,1,0,0,0,1,0.761549252
252881,1,1,1,9,0,0,2340,0,2,1,82,0,1,0,0,0,0,0,0.761550761
118868,1,1,1,9,0,0,3380,0,1,1,65,1,4,1,1,0,2,1,0.761651609
152462,1,1,1,9,0,0,7020,0,0,1,25,0,3,1,0,0,1,0,0.761681524
5384222,1,1,1,2,9,0,1780,0,0,0,16,0,3,1,0,32,11,0,0.761707705
375290,1,1,1,5,2,0,1300,0,1,1,35,1,3,1,0,0,3,1,0.76170989
329871,1,1,1,7,0,0,2700,0,0,1,43,0,4,1,0,0,8,0,0.761712556
472514,1,1,1,2,3,0,3560,218.5,2,0,52,0,2,1,0,0,1,0,0.761726477
413680,1,1,1,5,0,0,2340,0,0,1,30,1,2,1,0,0,1,1,0.761731124
187288,1,1,1,9,3,0,3560,0,1,1,17,1,3,1,0,0,3,1,0.761777285
105734,1,1,1,9,10,0,3900,0,1,1,11,1,10,1,0,0,12,1,0.761778565
121629,1,1,0,9,1,0,2700,0,0,1,14,0,2,1,0,0,4,0,0.761800323
148953,1,1,1,9,3,0,1950,0,0,1,10,0,1,0,0,0,2,0,0.761810311
289379,1,1,1,9,3,0,1980,0,0,1,10,0,3,1,0,0,1,0,0.762091368
239230,1,1,1,9,0,1,3380,0,0,1,26,0,1,0,0,0,0,0,0.762092549
282284,1,1,1,9,4,0,5400,0,0,1,1222,0,3,1,0,0,6,0,0.762104494
5150235,1,1,1,3,0,1,3900,0,0,1,33,0,1,0,0,0,0,0,0.76212152
192480,1,1,1,9,4,0,2700,0,0,1,20,1,3,1,0,0,17,1,0.762184934
283373,1,1,1,9,0,0,6760,0,0,1,18,0,3,1,0,0,0,0,0.762201261
397488,1,1,1,9,5,0,2700,0,0,1,3,0,6,1,0,1,5,0,0.762225827
284539,1,1,1,9,1,0,6760,0,0,1,56,1,2,1,0,0,0,1,0.762310098
329552,1,1,1,9,4,0,3560,0,2,1,80,0,3,1,0,0,6,0,0.762518206
415220,1,1,1,6,4,0,4680,0,2,1,16,1,5,1,0,0,6,1,0.762609036
438903,1,1,1,4,1,1,1780,0,2,1,68,1,3,1,0,0,2,1,0.76261445
387665,1,1,1,6,0,0,2340,0,0,1,48,0,3,1,0,0,0,0,0.762695961
376654,1,1,1,10,0,0,3960,0,0,1,60,0,1,0,0,0,0,0,0.762696525
4217653,1,1,1,5,5,0,2700,0,0,1,15,1,4,1,0,1,2,1,0.762737183
210102,1,1,0,9,0,0,2700,0,1,1,129,0,1,0,1,0,1,0,0.762828457
170051,1,1,1,9,2,0,7020,0,0,1,43,1,5,1,0,16,4,1,0.762923203
264497,1,1,1,9,2,0,2670,0,3,1,20,0,2,1,1,0,0,0,0.7629986
405727,1,1,1,4,4,0,2600,0,0,1,31,0,2,1,0,2,5,0,0.763013287
435812,1,1,1,6,0,0,1780,0,1,1,56,0,3,1,0,0,2,0,0.763078447
190489,1,1,1,9,1,0,2700,0,0,1,34,1,3,1,0,0,1,1,0.763198805
4043646,1,1,1,5,1,0,3380,0,2,1,9,1,3,1,0,2,2,1,0.763205828
124918,1,1,1,9,4,0,2700,0,0,1,75,0,6,1,0,0,4,0,0.763287799
209794,1,1,1,9,0,0,2700,0,0,1,26,0,1,0,0,12,0,0,0.763303675
109243,1,1,1,9,5,0,3900,0,0,1,32,1,5,1,0,0,5,1,0.763329885
5512921,1,1,1,2,0,0,5400,0,0,0,11,0,2,1,0,0,3,0,0.763336124
377732,1,1,0,7,0,0,2340,0,1,1,78,0,2,1,0,0,1,0,0.763401421
232762,1,1,0,9,1,0,2340,0,1,1,41,0,3,1,0,0,1,0,0.763439643
231838,1,1,1,9,3,0,3510,0,0,1,30,0,3,1,0,0,10,0,0.763542214
399435,1,1,1,9,0,0,5400,0,0,1,47,1,2,1,0,0,1,1,0.763555411
5147918,1,1,1,3,1,0,3900,0,0,1,20,0,3,1,0,0,1,0,0.763561633
100619,1,1,1,9,2,0,4050,0,0,1,8,0,3,1,0,0,3,0,0.763600049
424350,1,1,1,6,15,0,1780,522.87,1,1,33,1,7,1,0,0,19,1,0.763655615
114721,1,1,1,9,0,0,3380,0,0,1,34,0,3,1,0,0,3,0,0.763715356
4044503,1,1,1,5,0,0,3960,0,0,1,21,0,3,1,0,2,0,0,0.763725504
2017706,1,1,1,3,8,0,8450,0,1,1,17,0,3,1,0,0,3,0,0.763732254
5156786,1,1,1,3,8,0,4450,0,0,1,18,1,4,1,0,4,2,1,0.763759909
138294,0,1,1,9,0,0,5900,0,0,1,17,0,2,1,0,0,0,0,0.763814556
210135,1,1,1,9,0,0,2340,80.38,1,1,13,0,4,1,0,0,1,0,0.763871508
185770,1,1,1,9,0,0,1950,0,0,1,19,0,1,0,0,0,0,0,0.763911052
434514,1,1,1,5,0,1,1300,0,0,1,50,1,11,1,0,29,0,1,0.76392705
422579,1,1,1,6,5,0,1780,0,0,1,59,0,4,1,0,0,6,0,0.764116888
166938,1,1,1,9,2,0,1350,0,1,1,17,0,1,0,1,0,0,0,0.764184818
256885,1,1,1,9,2,0,2340,0,2,1,90,0,1,0,1,0,9,0,0.764191909
287179,1,1,1,9,0,0,3900,0,1,1,47,0,2,1,0,0,0,0,0.764234753
468298,1,1,1,4,1,0,1780,127.35,1,1,146,1,2,1,0,0,1,1,0.764273622
245995,1,1,1,9,0,0,5400,0,0,1,8,0,2,1,0,0,0,0,0.764428441
323051,1,1,1,7,3,0,3560,0,1,1,73,1,3,1,0,2,0,1,0.764534948
241870,1,1,1,9,2,0,2340,0,1,1,16,0,4,1,0,0,0,0,0.764609707
249658,0,1,1,9,0,2,3900,0,0,1,38,0,0,0,0,0,0,0,0.764625747
4226738,1,1,1,5,0,0,3380,0,0,1,100,0,2,1,0,0,0,0,0.764638777
107142,1,1,1,9,1,0,3380,20.95,0,1,127,0,2,1,0,0,5,0,0.764706528
130638,1,1,1,9,1,0,5400,0,0,1,9,0,1,0,0,0,1,0,0.764943955
268721,1,1,1,9,3,0,5400,0,0,1,26,1,3,1,0,6,1,1,0.764966017
282812,1,1,1,9,2,0,16900,10,0,1,16,0,6,1,0,0,8,0,0.765165827
221311,1,1,1,9,2,1,4480,679.95,1,1,388,0,5,1,0,0,7,0,0.765238514
338385,1,1,1,7,3,0,2340,0,0,1,77,1,2,1,0,0,8,1,0.7652397
4034199,1,1,1,5,3,1,7280,0,0,1,1143,0,1,0,0,0,2,0,0.76526776
165838,1,1,1,9,0,0,2700,0,2,1,61,0,2,1,1,0,2,0,0.765360105
320983,1,1,0,7,0,0,2600,0,1,1,60,0,2,1,0,0,0,0,0.765617482
122135,1,1,1,9,0,0,3900,0,0,1,49,0,2,1,0,0,0,0,0.765681892
151824,1,1,1,9,0,0,5400,24.99,0,1,56,1,1,0,0,0,3,1,0.765697222
378205,1,1,1,6,0,0,1300,0,0,1,79,0,2,1,0,0,0,0,0.765713834
4649772,1,1,1,4,1,0,3900,158.24,1,1,6,0,3,1,1,0,0,0,0.765916306
124280,1,1,1,9,1,0,3900,0,0,1,19,1,4,1,0,0,4,1,0.765970267
163407,1,1,1,9,0,0,5400,0,1,1,48,0,2,1,0,0,1,0,0.765972531
431830,1,1,1,3,3,0,3560,0,0,1,1101,1,1,0,0,0,2,1,0.765987938
397708,1,1,1,9,0,0,3560,0,0,1,7,1,1,0,0,0,0,1,0.766083353
104920,1,1,1,9,4,0,6760,0,0,1,32,1,3,1,0,0,4,1,0.76609682
168940,1,1,0,9,2,0,7020,0,0,1,21,0,1,0,0,0,0,0,0.766156503
381901,1,1,1,6,6,0,3960,0,0,1,3,1,3,1,0,0,12,1,0.766184944
150130,1,1,1,5,7,0,3380,0,0,1,76,1,3,1,0,0,9,1,0.766212938
396729,1,1,1,9,1,0,2700,0,1,1,3,1,2,1,0,0,1,1,0.766268097
4233957,1,1,1,4,0,0,4680,0,0,1,26,1,4,1,0,0,2,1,0.766284947
281184,1,1,1,9,2,0,7800,0,0,1,14,0,2,1,0,0,6,0,0.76629565
327418,1,1,1,7,3,0,3560,0,0,1,74,1,9,1,0,0,7,1,0.766314709
495523,1,1,1,4,3,2,1300,200.44,0,1,20,0,4,1,0,0,5,0,0.766322444
249592,1,1,1,9,5,0,3380,0,0,1,15,0,3,1,0,0,4,0,0.766344209
245038,1,1,1,9,3,0,2340,0,0,1,24,1,4,1,0,0,5,1,0.766470716
441059,1,1,1,9,0,0,1300,0,0,1,25,1,1,0,0,0,0,1,0.766604298
422502,1,1,1,5,4,0,1300,0,0,1,34,0,3,1,0,0,2,0,0.766644647
243498,1,1,1,9,0,0,2340,0,1,1,16,0,2,1,0,0,2,0,0.766657717
182855,1,1,1,9,0,0,2340,0,0,1,648,1,2,1,0,0,0,1,0.766667597
243575,1,1,0,8,1,0,3380,0,5,1,15,0,1,0,4,0,0,0,0.766790306
195098,1,1,1,9,2,0,3960,0,0,1,22,0,2,1,0,0,4,0,0.766860678
267951,1,1,0,9,2,0,1780,0,3,1,11,0,5,1,2,0,3,0,0.767078708
186606,1,1,1,9,7,0,5400,0,0,1,50,1,3,1,0,0,2,1,0.767086789
216625,1,1,1,9,0,0,4050,0,0,1,15,0,1,0,0,0,0,0,0.767130465
142760,1,1,1,9,0,0,4050,0,1,1,62,0,1,0,1,0,0,0,0.767159335
283219,1,1,1,9,0,0,9750,0,0,1,11,0,1,0,0,0,0,0,0.767180704
328001,1,1,1,9,9,0,4680,0,0,1,78,0,2,1,0,0,21,0,0.767228428
162769,1,1,1,9,4,0,3380,102.49,2,1,30,0,3,1,0,0,20,0,0.767272333
445866,1,1,1,4,1,0,1780,0,0,1,25,1,6,1,0,0,3,1,0.767275713
182580,1,1,1,9,4,0,2340,0,1,1,34,0,3,1,0,0,6,0,0.767595638
593285,1,1,1,7,2,0,1980,0,0,1,15,0,11,1,0,0,4,0,0.76763675
205856,1,1,1,9,15,0,3960,0,1,1,65,0,4,1,0,0,1,0,0.767727687
387456,1,1,1,4,1,1,1980,0,0,1,456,0,3,1,0,2,2,0,0.767738424
341718,1,1,1,7,0,0,2600,0,1,1,57,0,1,0,0,0,0,0,0.767757363
104337,1,1,1,9,1,0,2340,0,0,1,17,0,3,1,0,0,4,0,0.767847477
418498,1,1,1,4,2,0,2600,0,0,1,43,0,4,1,0,31,4,0,0.767991084
4569285,1,1,1,4,5,0,2700,262.06,0,1,81,1,8,1,0,1,13,1,0.767999617
127536,1,1,1,9,0,0,9100,0,0,1,3,0,3,1,0,0,0,0,0.768121042
163418,1,1,1,9,3,2,7020,0,0,1,1220,0,5,1,0,0,8,0,0.768177651
328738,1,1,1,7,2,0,3560,0,0,1,104,0,4,1,0,0,4,0,0.768199935
213721,1,1,1,9,2,0,1780,33.99,0,1,33,1,4,1,0,0,4,1,0.768351973
215998,1,1,1,9,2,0,2700,0,1,1,48,0,2,1,0,0,5,0,0.768478352
445250,1,1,1,4,6,0,2600,0,1,1,23,1,5,1,0,6,8,1,0.768485301
275409,1,1,1,9,1,1,2700,0,0,1,18,0,4,1,0,0,1,0,0.768497229
4211409,1,1,1,5,3,0,2340,0,0,1,42,1,3,1,0,92,4,1,0.768555037
198541,1,1,1,9,2,0,2700,0,0,1,33,0,2,1,0,0,1,0,0.768735844
395706,1,1,0,10,2,0,1980,0,0,1,10,0,9,1,0,12,5,0,0.768837151
245632,1,1,1,9,1,0,1980,0,2,1,23,0,5,1,0,0,1,0,0.768849937
157203,1,1,1,9,4,0,7020,97.4,0,1,69,1,2,1,0,0,18,1,0.768885796
253431,1,1,1,9,1,0,3960,0,0,1,193,1,1,0,0,0,0,1,0.768907223
233697,1,1,1,9,0,0,4680,54.73,0,1,20,0,3,1,0,0,0,0,0.768908035
444480,1,1,0,4,4,0,1780,0,0,1,26,0,6,1,0,0,3,0,0.76891008
278291,1,1,1,9,9,0,1780,167.17,0,1,49,1,9,1,0,71,15,1,0.768937939
362849,1,1,1,10,8,0,3380,35.95,2,1,79,1,4,1,0,0,13,1,0.768987181
101686,1,1,1,9,1,1,5900,0,0,1,20,1,3,1,0,0,4,1,0.768992193
333358,1,1,1,7,0,0,4680,0,0,1,84,0,1,0,0,0,1,0,0.768998017
1522840,1,1,1,5,2,0,3900,0,0,1,39,0,3,1,0,0,5,0,0.76905204
209002,1,1,1,9,1,0,4680,0,0,1,31,1,4,1,0,0,1,1,0.769066356
283989,1,1,1,9,1,0,11700,0,0,1,62,1,1,0,0,0,0,1,0.769134671
4022103,1,1,1,5,2,0,6760,0,1,1,36,1,2,1,0,2,1,1,0.76925726
256522,1,1,1,9,0,0,3380,0,1,1,41,0,2,1,1,0,0,0,0.76925869
282438,1,1,1,9,3,0,3960,0,0,1,18,1,1,0,0,0,1,1,0.769270465
410160,1,1,1,6,6,1,1780,346.45,0,1,5,0,5,1,0,0,6,0,0.769324815
440817,1,1,1,9,3,0,1300,0,1,1,25,0,5,1,0,1,4,0,0.76936555
268743,1,1,1,9,11,0,4680,0,0,1,47,1,6,1,0,1,8,1,0.769402211
243256,1,1,1,9,0,0,2340,0,2,1,30,1,2,1,0,0,2,1,0.769412603
215602,1,1,1,9,0,0,9360,0,0,1,47,0,1,0,0,0,0,0,0.769485696
6582171,1,1,1,1,1,0,1980,0,0,0,18,0,4,1,0,0,6,0,0.769590096
5697706,1,1,1,2,0,0,2700,0,2,0,77,0,2,1,0,0,1,0,0.769590456
415814,1,1,1,5,0,0,3560,0,0,1,32,0,4,1,0,0,2,0,0.76962819
279545,1,1,0,9,1,0,1980,0,1,1,24,0,2,1,0,0,2,0,0.769640063
232410,1,1,1,9,0,0,6760,0,1,1,53,0,2,1,1,0,1,0,0.76977564
201104,1,1,0,9,9,0,3560,0,1,1,60,0,4,1,0,0,4,0,0.769827358
192227,1,1,1,9,1,0,5400,0,2,1,31,0,1,0,1,0,1,0,0.769837032
350969,1,1,1,7,0,0,2600,0,2,1,24,0,1,0,1,0,0,0,0.769842788
1375600,1,1,1,9,4,1,3560,353.77,0,1,14,1,3,1,0,0,4,1,0.769862458
467720,1,1,1,4,1,0,3960,0,0,1,70,1,6,1,0,10,3,1,0.769888963
418982,1,1,1,4,0,0,1780,0,1,1,31,0,1,0,0,0,0,0,0.770172191
6577288,1,1,1,1,0,0,2700,0,2,0,39,1,1,0,0,0,1,1,0.770175943
257072,1,1,0,9,0,0,1980,0,2,1,102,0,2,1,0,0,0,0,0.770176954
164826,1,1,1,9,4,0,3380,0,0,1,19,1,4,1,0,0,3,1,0.770197563
5696708,1,1,1,2,1,0,6750,0,0,0,78,0,1,0,0,0,2,0,0.770326726
104304,1,1,1,9,3,0,3380,362.05,1,1,67,1,3,1,0,0,9,1,0.770358518
6570994,1,1,1,1,1,0,2340,0,1,0,19,1,2,1,0,0,2,1,0.77041876
117504,1,1,1,9,4,0,2700,0,0,1,93,0,4,1,0,0,16,0,0.770510973
290402,1,1,1,9,0,0,3900,0,2,1,41,0,2,1,2,2,0,0,0.770531345
153419,1,1,1,9,9,0,1780,0,1,1,22,1,4,1,0,0,4,1,0.770572955
378810,1,1,1,9,1,0,6760,0,0,1,73,1,7,1,0,0,3,1,0.770646726
205471,1,1,1,9,0,0,2600,0,1,1,28,0,3,1,0,0,2,0,0.770823054
452482,1,1,1,3,5,0,1780,0,0,1,45,0,10,1,0,0,10,0,0.770862412
155916,1,1,1,9,3,0,1300,20,2,1,32,0,4,1,1,0,1,0,0.770944755
188080,1,1,1,9,0,0,4680,11.87,0,1,9,1,10,1,0,0,0,1,0.770985901
413922,1,1,1,5,7,0,1780,0,1,1,12,0,3,1,0,0,1,0,0.771081754
168456,1,1,1,8,4,0,5400,0,0,1,25,0,4,1,0,0,9,0,0.771102774
109232,1,1,1,9,2,1,6760,0,0,1,46,0,1,0,0,0,5,0,0.771115535
102181,1,1,1,9,3,0,3380,61.45,0,1,36,1,4,1,0,0,0,1,0.771189367
163561,1,1,1,9,3,0,3960,0,0,1,60,0,4,1,0,0,2,0,0.771235874
263122,1,1,1,9,0,0,3380,0,0,1,23,0,1,0,0,0,0,0,0.771332044
4651067,1,1,1,4,4,0,2700,410.76,2,1,147,0,2,1,0,26,8,0,0.771465183
388831,1,1,1,3,5,0,1300,0,0,1,26,1,3,1,0,11,9,1,0.771484635
141682,1,1,1,9,1,0,7800,0,0,1,1,0,6,1,0,0,1,0,0.771576312
266730,1,1,1,9,5,0,7020,0,0,1,26,1,4,1,0,0,5,1,0.77166007
